datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/8/2008 3:00:00 AM,1/7/2008 10:00:00 PM,1/8/2008 4:00:00 AM,1/7/2008 11:00:00 PM,AEP,15529
1/8/2008 4:00:00 AM,1/7/2008 11:00:00 PM,1/8/2008 5:00:00 AM,1/8/2008 12:00:00 AM,AEP,14593
1/8/2008 5:00:00 AM,1/8/2008 12:00:00 AM,1/8/2008 6:00:00 AM,1/8/2008 1:00:00 AM,AEP,13938
1/8/2008 6:00:00 AM,1/8/2008 1:00:00 AM,1/8/2008 7:00:00 AM,1/8/2008 2:00:00 AM,AEP,13480
1/8/2008 7:00:00 AM,1/8/2008 2:00:00 AM,1/8/2008 8:00:00 AM,1/8/2008 3:00:00 AM,AEP,13303
1/8/2008 8:00:00 AM,1/8/2008 3:00:00 AM,1/8/2008 9:00:00 AM,1/8/2008 4:00:00 AM,AEP,13374
1/8/2008 9:00:00 AM,1/8/2008 4:00:00 AM,1/8/2008 10:00:00 AM,1/8/2008 5:00:00 AM,AEP,13682
1/8/2008 10:00:00 AM,1/8/2008 5:00:00 AM,1/8/2008 11:00:00 AM,1/8/2008 6:00:00 AM,AEP,14582
1/8/2008 11:00:00 AM,1/8/2008 6:00:00 AM,1/8/2008 12:00:00 PM,1/8/2008 7:00:00 AM,AEP,16425
1/8/2008 12:00:00 PM,1/8/2008 7:00:00 AM,1/8/2008 1:00:00 PM,1/8/2008 8:00:00 AM,AEP,17461
1/8/2008 1:00:00 PM,1/8/2008 8:00:00 AM,1/8/2008 2:00:00 PM,1/8/2008 9:00:00 AM,AEP,17450
1/8/2008 2:00:00 PM,1/8/2008 9:00:00 AM,1/8/2008 3:00:00 PM,1/8/2008 10:00:00 AM,AEP,17231
1/8/2008 3:00:00 PM,1/8/2008 10:00:00 AM,1/8/2008 4:00:00 PM,1/8/2008 11:00:00 AM,AEP,17080
1/8/2008 4:00:00 PM,1/8/2008 11:00:00 AM,1/8/2008 5:00:00 PM,1/8/2008 12:00:00 PM,AEP,16716
1/8/2008 5:00:00 PM,1/8/2008 12:00:00 PM,1/8/2008 6:00:00 PM,1/8/2008 1:00:00 PM,AEP,16494
1/8/2008 6:00:00 PM,1/8/2008 1:00:00 PM,1/8/2008 7:00:00 PM,1/8/2008 2:00:00 PM,AEP,16560
1/8/2008 7:00:00 PM,1/8/2008 2:00:00 PM,1/8/2008 8:00:00 PM,1/8/2008 3:00:00 PM,AEP,16328
1/8/2008 8:00:00 PM,1/8/2008 3:00:00 PM,1/8/2008 9:00:00 PM,1/8/2008 4:00:00 PM,AEP,16175
1/8/2008 9:00:00 PM,1/8/2008 4:00:00 PM,1/8/2008 10:00:00 PM,1/8/2008 5:00:00 PM,AEP,16329
1/8/2008 10:00:00 PM,1/8/2008 5:00:00 PM,1/8/2008 11:00:00 PM,1/8/2008 6:00:00 PM,AEP,17093
1/8/2008 11:00:00 PM,1/8/2008 6:00:00 PM,1/9/2008 12:00:00 AM,1/8/2008 7:00:00 PM,AEP,17534
1/9/2008 12:00:00 AM,1/8/2008 7:00:00 PM,1/9/2008 1:00:00 AM,1/8/2008 8:00:00 PM,AEP,17428
1/9/2008 1:00:00 AM,1/8/2008 8:00:00 PM,1/9/2008 2:00:00 AM,1/8/2008 9:00:00 PM,AEP,17257
1/9/2008 2:00:00 AM,1/8/2008 9:00:00 PM,1/9/2008 3:00:00 AM,1/8/2008 10:00:00 PM,AEP,16600
1/9/2008 3:00:00 AM,1/8/2008 10:00:00 PM,1/9/2008 4:00:00 AM,1/8/2008 11:00:00 PM,AEP,15663
1/9/2008 4:00:00 AM,1/8/2008 11:00:00 PM,1/9/2008 5:00:00 AM,1/9/2008 12:00:00 AM,AEP,14590
1/9/2008 5:00:00 AM,1/9/2008 12:00:00 AM,1/9/2008 6:00:00 AM,1/9/2008 1:00:00 AM,AEP,13712
1/9/2008 6:00:00 AM,1/9/2008 1:00:00 AM,1/9/2008 7:00:00 AM,1/9/2008 2:00:00 AM,AEP,13129
